Timing is on.
 s_store_name1 |   s_store_id1    | d_week_seq1 |        ?column?        |        ?column?        |        ?column?        |        ?column?        |        ?column?        |        ?column?        |        ?column?        
---------------+------------------+-------------+------------------------+------------------------+------------------------+------------------------+------------------------+------------------------+------------------------
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
 able          | AAAAAAAACAAAAAAA |        5201 | 0.75738436804829997802 | 1.18086105394023823480 | 1.04039769144155863077 |     1.5158589058374695 | 0.87047959232348287563 | 0.81744766964854865815 |     1.4952190809139490
